Word	increment	TP	FP	FN	Precision	Recall	Permperc	groupkeyperc
android.permission.CALL_PHONE
address	2.11170275386	103.436115763	299.690871311	2705	0.256584448771	0.0368305033476	0.0825833308903	0.0118180934911
emergency contact	1.83585285227	292.043186071	973.900221734	2440	0.230692133843	0.106895523306	0.0825833308903	0.0371124683476
contact photo	1.81127132909	287.931931366	971.126190428	2444	0.228688355511	0.105394987357	0.0825833308903	0.0369106189145
problem contact	1.78652186749	290.588835005	990.087321695	2447	0.226902666599	0.10614772799	0.0825833308903	0.0375443744452
read contact	1.78642603113	287.609366659	980.872992785	2446	0.226735014892	0.105212313861	0.0825833308903	0.0371869003971
contact detail	1.78261672959	333.921995321	1132.41614691	2432	0.227725096759	0.120727191832	0.0825833308903	0.0429872516852
contact information	1.7808469056	336.006279775	1139.87807865	2432	0.22766436805	0.121389276546	0.0825833308903	0.0432671090974
contact list	1.77622631564	353.446167064	1196.82406901	2432	0.227990036085	0.126890324158	0.0825833308903	0.0454478096823
contact number	1.77172822966	356.415434684	1208.59099391	2432	0.227740556315	0.127820062337	0.0825833308903	0.0458798167333
local business	1.7674314248	126.4219547	428.075713589	2677	0.227993663328	0.0450955855889	0.0825833308903	0.0162556849195
contact developer	1.76619471936	350.535861533	1193.34153664	2432	0.227049027305	0.12597712266	0.0825833308903	0.0452603968858
contact page	1.75314572213	298.172324355	1031.00974993	2443	0.224327674985	0.108775475991	0.0825833308903	0.038966376661
specific contact	1.75117960437	304.41085537	1052.05126099	2443	0.224415301909	0.110799174712	0.0825833308903	0.0397661199131
small business	1.74394455875	130.409109543	446.064482414	2677	0.226218705181	0.046451765473	0.0825833308903	0.0168999323373
business day	1.73864412122	139.375191762	477.053332256	2676	0.226101139599	0.0495050152354	0.0825833308903	0.0180712533792
business news	1.73864412122	139.375191762	477.053332256	2676	0.226101139599	0.0495050152354	0.0825833308903	0.0180712533792
business	1.73864412122	139.375191762	477.053332256	2676	0.226101139599	0.0495050152354	0.0825833308903	0.0180712533792
business listing	1.73785083659	129.471680198	444.227275741	2677	0.225678779537	0.046133257325	0.0825833308903	0.0168185909513
contact form	1.69896416136	365.805412264	1280.99041886	2432	0.222131611795	0.130747267362	0.0825833308903	0.0482775594711
go contact	1.69431437683	375.863317679	1316.1098499	2432	0.222144963573	0.133860973685	0.0825833308903	0.0496019808151
new contact	1.69431437683	375.863317679	1316.1098499	2432	0.222144963573	0.133860973685	0.0825833308903	0.0496019808151
contact	1.69431437683	375.863317679	1316.1098499	2432	0.222144963573	0.133860973685	0.0825833308903	0.0496019808151
contact name	1.69431437683	375.863317679	1316.1098499	2432	0.222144963573	0.133860973685	0.0825833308903	0.0496019808151
